TARGET_CLASS_NAME,TARGET_CLASS_IMAGE,SECONDARY_CLASS_NAME_1,SECONDARY_CLASS_IMAGE_1,COSINE_DISTANCE_SCORE_1
vasc,ISIC_0031090.jpg,bkl,ISIC_0031511.jpg,0.9661475760464118
vasc,ISIC_0032692.jpg,bkl,ISIC_0026107.jpg,0.9758743894514452
vasc,ISIC_0033254.jpg,bkl,ISIC_0032826.jpg,0.9767599350423075
vasc,ISIC_0031648.jpg,nv,ISIC_0032990.jpg,0.9772066455836368
vasc,ISIC_0027790.jpg,akiec,ISIC_0026575.jpg,0.9798259669580294
vasc,ISIC_0033608.jpg,bkl,ISIC_0033130.jpg,0.9825242709545026
vasc,ISIC_0032775.jpg,nv,ISIC_0028944.jpg,0.9842761037588938
vasc,ISIC_0033969.jpg,nv,ISIC_0034319.jpg,0.9848876625771259
vasc,ISIC_0033450.jpg,nv,ISIC_0024645.jpg,0.9857699684611338
vasc,ISIC_0032545.jpg,nv,ISIC_0030634.jpg,0.9861285643501698
vasc,ISIC_0033762.jpg,nv,ISIC_0025585.jpg,0.9861476625902599
vasc,ISIC_0027159.jpg,bkl,ISIC_0033635.jpg,0.9868984540328467
vasc,ISIC_0033092.jpg,df,ISIC_0031827.jpg,0.987153951847935
vasc,ISIC_0033135.jpg,nv,ISIC_0028524.jpg,0.9876024582338329
vasc,ISIC_0033565.jpg,mel,ISIC_0027964.jpg,0.9878011103513302
vasc,ISIC_0034196.jpg,nv,ISIC_0031160.jpg,0.9890807138554739
vasc,ISIC_0032557.jpg,nv,ISIC_0031622.jpg,0.9894933290765521
vasc,ISIC_0024662.jpg,nv,ISIC_0031405.jpg,0.9895321124071601
vasc,ISIC_0025606.jpg,nv,ISIC_0029866.jpg,0.989548877215195
vasc,ISIC_0032839.jpg,mel,ISIC_0032204.jpg,0.9901664481529713
vasc,ISIC_0032745.jpg,nv,ISIC_0031622.jpg,0.990188035982786
vasc,ISIC_0033458.jpg,nv,ISIC_0034319.jpg,0.9902024988584275
vasc,ISIC_0029448.jpg,nv,ISIC_0033837.jpg,0.9907486095515445
vasc,ISIC_0033031.jpg,nv,ISIC_0032864.jpg,0.9908803236324814
vasc,ISIC_0033158.jpg,nv,ISIC_0030961.jpg,0.9911219720632739
vasc,ISIC_0026349.jpg,bcc,ISIC_0028728.jpg,0.9919363064443179
vasc,ISIC_0028146.jpg,nv,ISIC_0033602.jpg,0.9920073344963807
vasc,ISIC_0027903.jpg,nv,ISIC_0033059.jpg,0.9921998799929473
vasc,ISIC_0032932.jpg,nv,ISIC_0025902.jpg,0.9922339031613243
vasc,ISIC_0034214.jpg,nv,ISIC_0030430.jpg,0.9927309053946359
vasc,ISIC_0031996.jpg,nv,ISIC_0033845.jpg,0.9928142387167026
vasc,ISIC_0033749.jpg,nv,ISIC_0024524.jpg,0.9928689142169871
vasc,ISIC_0033230.jpg,df,ISIC_0033891.jpg,0.9928892541439535
vasc,ISIC_0032538.jpg,bkl,ISIC_0029617.jpg,0.9928950972733989
vasc,ISIC_0028188.jpg,nv,ISIC_0030980.jpg,0.9929673090031159
vasc,ISIC_0027269.jpg,nv,ISIC_0034304.jpg,0.9932787950396497
vasc,ISIC_0025244.jpg,nv,ISIC_0025565.jpg,0.9935810550801264
vasc,ISIC_0030722.jpg,nv,ISIC_0028166.jpg,0.9935902359195247
vasc,ISIC_0032866.jpg,df,ISIC_0025594.jpg,0.9937404658153683
vasc,ISIC_0033591.jpg,bkl,ISIC_0025275.jpg,0.993778964315804
vasc,ISIC_0033123.jpg,nv,ISIC_0033144.jpg,0.9938021493855722
vasc,ISIC_0032867.jpg,nv,ISIC_0034039.jpg,0.9942554723425341
vasc,ISIC_0031346.jpg,bcc,ISIC_0032415.jpg,0.9943149557687626
vasc,ISIC_0025924.jpg,nv,ISIC_0032428.jpg,0.9944417429600065
vasc,ISIC_0024475.jpg,nv,ISIC_0028812.jpg,0.9944981283631644
vasc,ISIC_0026456.jpg,akiec,ISIC_0024646.jpg,0.9945160721131036
vasc,ISIC_0033349.jpg,nv,ISIC_0028356.jpg,0.9945585121550587
vasc,ISIC_0024370.jpg,nv,ISIC_0029444.jpg,0.9945639023873853
vasc,ISIC_0025873.jpg,nv,ISIC_0033597.jpg,0.9947006333399406
vasc,ISIC_0026092.jpg,nv,ISIC_0025171.jpg,0.9950068764490106
vasc,ISIC_0031719.jpg,nv,ISIC_0033281.jpg,0.9951657945650204
vasc,ISIC_0030882.jpg,nv,ISIC_0034176.jpg,0.9951883481203577
vasc,ISIC_0032076.jpg,bcc,ISIC_0027819.jpg,0.9952364962716236
vasc,ISIC_0031215.jpg,nv,ISIC_0029887.jpg,0.9952976955854604
vasc,ISIC_0025321.jpg,nv,ISIC_0024762.jpg,0.995357333488776
vasc,ISIC_0027256.jpg,df,ISIC_0024330.jpg,0.9954547163628907
vasc,ISIC_0024904.jpg,nv,ISIC_0025171.jpg,0.9955815653066559
vasc,ISIC_0032614.jpg,mel,ISIC_0033180.jpg,0.9956032145190644
vasc,ISIC_0032409.jpg,nv,ISIC_0031288.jpg,0.9956164453475428
vasc,ISIC_0026876.jpg,nv,ISIC_0033671.jpg,0.9957949978787715
vasc,ISIC_0030956.jpg,nv,ISIC_0029292.jpg,0.9958741987249157
vasc,ISIC_0024706.jpg,nv,ISIC_0029816.jpg,0.995951616511813
vasc,ISIC_0029486.jpg,nv,ISIC_0030790.jpg,0.9961249689679234
vasc,ISIC_0032890.jpg,nv,ISIC_0025682.jpg,0.9962161589276367
vasc,ISIC_0027672.jpg,df,ISIC_0028880.jpg,0.996227512970998
vasc,ISIC_0027563.jpg,nv,ISIC_0027635.jpg,0.9962341262404222
vasc,ISIC_0025250.jpg,nv,ISIC_0027635.jpg,0.9962528927623248
vasc,ISIC_0028163.jpg,nv,ISIC_0025290.jpg,0.9963306323163426
vasc,ISIC_0031901.jpg,df,ISIC_0024396.jpg,0.9963591935982546
vasc,ISIC_0033817.jpg,nv,ISIC_0033918.jpg,0.9963723372440998
vasc,ISIC_0025680.jpg,nv,ISIC_0026864.jpg,0.9963853255965314
vasc,ISIC_0026490.jpg,nv,ISIC_0026011.jpg,0.99641242913258
vasc,ISIC_0026693.jpg,bcc,ISIC_0028858.jpg,0.996445145683129
vasc,ISIC_0029439.jpg,nv,ISIC_0030431.jpg,0.9964561060605784
vasc,ISIC_0029608.jpg,nv,ISIC_0027140.jpg,0.9964755765829448
vasc,ISIC_0029404.jpg,nv,ISIC_0028918.jpg,0.9964785346727201
vasc,ISIC_0025612.jpg,nv,ISIC_0028695.jpg,0.9965644094209336
vasc,ISIC_0025425.jpg,nv,ISIC_0029521.jpg,0.9965757805160351
vasc,ISIC_0031955.jpg,df,ISIC_0027044.jpg,0.9966591685014466
vasc,ISIC_0024747.jpg,nv,ISIC_0027635.jpg,0.9966681497676048
vasc,ISIC_0025628.jpg,nv,ISIC_0026284.jpg,0.9966932314743486
vasc,ISIC_0029742.jpg,nv,ISIC_0024631.jpg,0.9967118823120217
vasc,ISIC_0033844.jpg,nv,ISIC_0024986.jpg,0.9967237844960399
vasc,ISIC_0031197.jpg,nv,ISIC_0033994.jpg,0.9967627160007376
vasc,ISIC_0031270.jpg,bcc,ISIC_0026766.jpg,0.9967769414740906
vasc,ISIC_0025707.jpg,nv,ISIC_0027985.jpg,0.9968002960320906
vasc,ISIC_0025578.jpg,nv,ISIC_0033018.jpg,0.9968481559491263
vasc,ISIC_0030283.jpg,nv,ISIC_0031072.jpg,0.9968590459876348
