TARGET_CLASS_NAME,TARGET_CLASS_IMAGE,SECONDARY_CLASS_NAME_1,SECONDARY_CLASS_IMAGE_1,COSINE_DISTANCE_SCORE_1
akiec,seed4197.png,akiec,ISIC_0030387.jpg,0.9742610165585797
akiec,seed4869.png,akiec,ISIC_0027506.jpg,0.97511988877925
akiec,seed5428.png,akiec,ISIC_0030142.jpg,0.975203770044482
akiec,seed5581.png,akiec,ISIC_0029059.jpg,0.9760666762642386
akiec,seed3793.png,akiec,ISIC_0032135.jpg,0.9763087766453131
akiec,seed4638.png,akiec,ISIC_0028558.jpg,0.9767762428660072
akiec,seed3588.png,akiec,ISIC_0032173.jpg,0.9772401772030397
akiec,seed3902.png,akiec,ISIC_0024763.jpg,0.9774814920239224
akiec,seed2408.png,akiec,ISIC_0027172.jpg,0.9777472450570553
akiec,seed5147.png,akiec,ISIC_0029840.jpg,0.9777854926592218
akiec,seed5282.png,akiec,ISIC_0027795.jpg,0.9779923412086451
akiec,seed1390.png,akiec,ISIC_0032422.jpg,0.978173780414855
akiec,seed3138.png,akiec,ISIC_0031874.jpg,0.978223315042886
akiec,seed2209.png,akiec,ISIC_0024707.jpg,0.9783369198339028
akiec,seed5244.png,akiec,ISIC_0030341.jpg,0.978549066887033
akiec,seed5560.png,akiec,ISIC_0032135.jpg,0.9786608971986795
akiec,seed4854.png,akiec,ISIC_0028314.jpg,0.9788240809829728
akiec,seed3129.png,akiec,ISIC_0026575.jpg,0.9792208734520521
akiec,seed3014.png,akiec,ISIC_0029059.jpg,0.9793112476579576
akiec,seed3055.png,akiec,ISIC_0025368.jpg,0.9794419337199323
akiec,seed1707.png,akiec,ISIC_0030991.jpg,0.9794439106493374
akiec,seed2651.png,akiec,ISIC_0030655.jpg,0.9796377617203371
akiec,seed4243.png,akiec,ISIC_0030826.jpg,0.9796546249572528
akiec,seed2778.png,akiec,ISIC_0030591.jpg,0.9796961745081841
akiec,seed4301.png,akiec,ISIC_0032422.jpg,0.9798618451217828
akiec,seed2393.png,akiec,ISIC_0026525.jpg,0.9799376117438429
akiec,seed4073.png,akiec,ISIC_0025130.jpg,0.9801092336220709
akiec,seed0562.png,akiec,ISIC_0025825.jpg,0.9801625934850763
akiec,seed0242.png,akiec,ISIC_0024707.jpg,0.9801739567050091
akiec,seed5570.png,akiec,ISIC_0026388.jpg,0.9802836353366382
