TARGET_CLASS_NAME,TARGET_CLASS_IMAGE,SECONDARY_CLASS_NAME_1,SECONDARY_CLASS_IMAGE_1,COSINE_DISTANCE_SCORE_1
bcc,seed0587.png,bcc,ISIC_0028556.jpg,0.958107122368606
bcc,seed2730.png,bcc,ISIC_0033571.jpg,0.9717780661255727
bcc,seed3780.png,bcc,ISIC_0026117.jpg,0.9718704476449311
bcc,seed4286.png,bcc,ISIC_0027976.jpg,0.9724407433229426
bcc,seed4350.png,bcc,ISIC_0025383.jpg,0.9730005202981922
bcc,seed4391.png,bcc,ISIC_0026117.jpg,0.9730847544792421
bcc,seed1950.png,bcc,ISIC_0032139.jpg,0.9744139857692425
bcc,seed0575.png,bcc,ISIC_0025793.jpg,0.974686462815244
bcc,seed3142.png,bcc,ISIC_0024443.jpg,0.9758029197733898
bcc,seed0006.png,bcc,ISIC_0026593.jpg,0.9758117796587379
bcc,seed2281.png,bcc,ISIC_0034093.jpg,0.9767988800712519
bcc,seed4664.png,bcc,ISIC_0032132.jpg,0.9769302572996846
bcc,seed2157.png,bcc,ISIC_0030452.jpg,0.9772306188789265
bcc,seed2659.png,bcc,ISIC_0033366.jpg,0.9774642245264311
bcc,seed2857.png,bcc,ISIC_0026117.jpg,0.9782799746292389
bcc,seed3438.png,bcc,ISIC_0034276.jpg,0.9784817399602784
bcc,seed3370.png,bcc,ISIC_0024472.jpg,0.9785646916134814
bcc,seed2535.png,bcc,ISIC_0028316.jpg,0.9792738725505211
bcc,seed1460.png,bcc,ISIC_0032415.jpg,0.9792792598397302
bcc,seed1832.png,bcc,ISIC_0026117.jpg,0.9794169651176623
bcc,seed3596.png,bcc,ISIC_0027722.jpg,0.979494903644068
bcc,seed4197.png,bcc,ISIC_0033579.jpg,0.9796753703705895
bcc,seed3575.png,bcc,ISIC_0028814.jpg,0.9797336942979562
bcc,seed0355.png,bcc,ISIC_0030514.jpg,0.9797743999270424
