TARGET_CLASS_NAME,TARGET_CLASS_IMAGE,SECONDARY_CLASS_NAME_1,SECONDARY_CLASS_IMAGE_1,COSINE_DISTANCE_SCORE_1
df,seed5831.png,df,ISIC_0028735.jpg,0.9620448388821253
df,seed0927.png,df,ISIC_0027648.jpg,0.9648780836234717
df,seed6152.png,df,ISIC_0027216.jpg,0.9677810753084771
df,seed1903.png,df,ISIC_0027626.jpg,0.9684782282765411
df,seed5852.png,df,ISIC_0027216.jpg,0.969117263393285
df,seed0097.png,df,ISIC_0031372.jpg,0.9694263835180466
df,seed2136.png,df,ISIC_0033695.jpg,0.969996882840418
df,seed2680.png,df,ISIC_0033422.jpg,0.9701847556455682
df,seed4687.png,df,ISIC_0027648.jpg,0.9707372852893519
df,seed4071.png,df,ISIC_0030427.jpg,0.9709876530966753
df,seed3203.png,df,ISIC_0027044.jpg,0.9709936345440685
df,seed3100.png,df,ISIC_0031271.jpg,0.9724007899046772
df,seed2392.png,df,ISIC_0024994.jpg,0.9724833883684949
df,seed1583.png,df,ISIC_0030015.jpg,0.9725711721590847
df,seed0336.png,df,ISIC_0025911.jpg,0.9729702959914868
df,seed3940.png,df,ISIC_0024994.jpg,0.9731587544761754
df,seed1468.png,df,ISIC_0033005.jpg,0.9733775928599336
df,seed2679.png,df,ISIC_0032468.jpg,0.9736573613739348
df,seed5991.png,df,ISIC_0028735.jpg,0.9736833519943529
df,seed2608.png,df,ISIC_0025154.jpg,0.9737651311731268
df,seed6103.png,df,ISIC_0033695.jpg,0.9740420566086289
df,seed5396.png,df,ISIC_0025980.jpg,0.9743824694108437
df,seed1415.png,df,ISIC_0026629.jpg,0.9745497546944459
df,seed2604.png,df,ISIC_0029962.jpg,0.9745652462933343
df,seed1762.png,df,ISIC_0029130.jpg,0.9746761950233923
df,seed0703.png,df,ISIC_0024396.jpg,0.9746927407209522
df,seed5455.png,df,ISIC_0033780.jpg,0.9747574190491032
df,seed3301.png,df,ISIC_0030830.jpg,0.9747627928608438
df,seed5535.png,df,ISIC_0024318.jpg,0.9748229340695289
df,seed4676.png,df,ISIC_0030015.jpg,0.975009219721921
df,seed3626.png,df,ISIC_0029052.jpg,0.9751068691160835
df,seed4908.png,df,ISIC_0030830.jpg,0.9754386344968816
df,seed3009.png,df,ISIC_0025223.jpg,0.975690415710183
df,seed5117.png,df,ISIC_0030579.jpg,0.9759163242829794
df,seed1215.png,df,ISIC_0031429.jpg,0.9763359997214015
df,seed5013.png,df,ISIC_0027216.jpg,0.9764055149460216
df,seed1841.png,df,ISIC_0030427.jpg,0.9764100359786129
df,seed5600.png,df,ISIC_0029130.jpg,0.9765710515337042
df,seed1549.png,df,ISIC_0028651.jpg,0.9767230165292996
df,seed5750.png,df,ISIC_0031257.jpg,0.9768956265768745
df,seed0526.png,df,ISIC_0031257.jpg,0.976948302077676
df,seed1442.png,df,ISIC_0028651.jpg,0.9770775496543688
df,seed4972.png,df,ISIC_0028651.jpg,0.9771249067357316
df,seed5064.png,df,ISIC_0025302.jpg,0.977137995729941
df,seed1839.png,df,ISIC_0028735.jpg,0.9772294558590499
df,seed0754.png,df,ISIC_0033554.jpg,0.9774802843505125
df,seed3252.png,df,ISIC_0028651.jpg,0.9775148907141615
df,seed4454.png,df,ISIC_0030427.jpg,0.9775628937015947
df,seed2286.png,df,ISIC_0028651.jpg,0.9777342035402349
df,seed5892.png,df,ISIC_0025594.jpg,0.9777489986456295
df,seed3979.png,df,ISIC_0033005.jpg,0.9779644590914242
df,seed0575.png,df,ISIC_0027626.jpg,0.9779717288673908
df,seed3192.png,df,ISIC_0025302.jpg,0.9781122205331343
df,seed4394.png,df,ISIC_0028651.jpg,0.9781448024350585
df,seed2046.png,df,ISIC_0033422.jpg,0.9781468855377692
df,seed4869.png,df,ISIC_0027216.jpg,0.9782032409491026
df,seed4137.png,df,ISIC_0029130.jpg,0.9782149265630199
df,seed2927.png,df,ISIC_0028651.jpg,0.9782505052941822
df,seed3690.png,df,ISIC_0027216.jpg,0.9783700665150266
df,seed5180.png,df,ISIC_0027044.jpg,0.9785047711856295
df,seed1281.png,df,ISIC_0027216.jpg,0.9785093325910503
df,seed6030.png,df,ISIC_0028651.jpg,0.9785219073496934
df,seed3330.png,df,ISIC_0029130.jpg,0.9785507228162099
df,seed2150.png,df,ISIC_0025980.jpg,0.9786149536089016
df,seed0884.png,df,ISIC_0031429.jpg,0.9786258863481782
df,seed5406.png,df,ISIC_0028651.jpg,0.9786816768263003
df,seed3338.png,df,ISIC_0027216.jpg,0.9787147783858521
df,seed0537.png,df,ISIC_0030015.jpg,0.9787312361054862
df,seed3847.png,df,ISIC_0028651.jpg,0.9788140686529946
df,seed0204.png,df,ISIC_0027216.jpg,0.9788433337269387
df,seed1220.png,df,ISIC_0031457.jpg,0.9788769178594282
df,seed1204.png,df,ISIC_0029578.jpg,0.9789026073812508
df,seed0313.png,df,ISIC_0027216.jpg,0.9790409395210489
df,seed1969.png,df,ISIC_0030830.jpg,0.9791196716618124
df,seed5128.png,df,ISIC_0025314.jpg,0.9791332461083834
df,seed1948.png,df,ISIC_0025980.jpg,0.9791425435317315
df,seed0642.png,df,ISIC_0027044.jpg,0.9791840991015193
df,seed0071.png,df,ISIC_0027216.jpg,0.9791958132606055
df,seed4291.png,df,ISIC_0030579.jpg,0.9792450312353098
df,seed0990.png,df,ISIC_0028651.jpg,0.9792773133575706
df,seed5886.png,df,ISIC_0029130.jpg,0.9793265242922339
df,seed2209.png,df,ISIC_0028651.jpg,0.9794298523501781
df,seed2036.png,df,ISIC_0028651.jpg,0.9794496406450399
df,seed2882.png,df,ISIC_0026254.jpg,0.9794718008144726
df,seed5248.png,df,ISIC_0034169.jpg,0.9794938158451234
df,seed2628.png,df,ISIC_0031257.jpg,0.9795173182017299
df,seed0167.png,df,ISIC_0025980.jpg,0.9795742604465749
df,seed0595.png,df,ISIC_0031257.jpg,0.9796039547565237
