TARGET_CLASS_NAME,TARGET_CLASS_IMAGE,SECONDARY_CLASS_NAME_1,SECONDARY_CLASS_IMAGE_1,COSINE_DISTANCE_SCORE_1
malignant,ISIC_0000290.jpg,benign,ISIC_0000249.jpg,0.9026429052059294
malignant,ISIC_0000004.jpg,benign,ISIC_0000275.jpg,0.9047359734163773
malignant,ISIC_0000307.jpg,benign,ISIC_0000223.jpg,0.9354486474844356
malignant,ISIC_0000170.jpg,benign,ISIC_0000210.jpg,0.9402559407949336
malignant,ISIC_0000140.jpg,benign,ISIC_0000011.jpg,0.9414508721700022
malignant,ISIC_0000283.jpg,benign,ISIC_0000249.jpg,0.9424674255739038
malignant,ISIC_0001133.jpg,benign,ISIC_0000249.jpg,0.9460786789247844
malignant,ISIC_0000155.jpg,benign,ISIC_0000216.jpg,0.9465296405623529
malignant,ISIC_0011126.jpg,benign,ISIC_0011165.jpg,0.946543623024469
malignant,ISIC_0000301.jpg,benign,ISIC_0000187.jpg,0.9511112218710129
malignant,ISIC_0000293.jpg,benign,ISIC_0000331.jpg,0.9533836980673737
malignant,ISIC_0000030.jpg,benign,ISIC_0000242.jpg,0.9567841458554566
malignant,ISIC_0000303.jpg,benign,ISIC_0000208.jpg,0.9597930099804183
malignant,ISIC_0000281.jpg,benign,ISIC_0000249.jpg,0.9620776205992468
malignant,ISIC_0000031.jpg,benign,ISIC_0010327.jpg,0.9651596442844625
malignant,ISIC_0000074.jpg,benign,ISIC_0000242.jpg,0.9651710479999981
malignant,ISIC_0000029.jpg,benign,ISIC_0000239.jpg,0.9655521937641537
malignant,ISIC_0010329.jpg,benign,ISIC_0011373.jpg,0.9662330836530142
malignant,ISIC_0000173.jpg,benign,ISIC_0000087.jpg,0.9666321785804081
malignant,ISIC_0000166.jpg,benign,ISIC_0010442.jpg,0.967295475379618
malignant,ISIC_0011329.jpg,benign,ISIC_0010042.jpg,0.9680643749706668
malignant,ISIC_0001152.jpg,benign,ISIC_0010479.jpg,0.9684503397488194
malignant,ISIC_0000552.jpg,benign,ISIC_0000190.jpg,0.9693573888547604
malignant,ISIC_0000282.jpg,benign,ISIC_0000077.jpg,0.9695859756626638
malignant,ISIC_0000295.jpg,benign,ISIC_0000364.jpg,0.9703098210834625
malignant,ISIC_0000276.jpg,benign,ISIC_0000045.jpg,0.9713376940256038
malignant,ISIC_0000277.jpg,benign,ISIC_0000274.jpg,0.9714991200467736
malignant,ISIC_0000159.jpg,benign,ISIC_0010571.jpg,0.9728346453660651
malignant,ISIC_0001140.jpg,benign,ISIC_0000130.jpg,0.9740654028920851
malignant,ISIC_0000300.jpg,benign,ISIC_0000331.jpg,0.9742771332358975
malignant,ISIC_0009897.jpg,benign,ISIC_0000205.jpg,0.9749472233286668
malignant,ISIC_0000035.jpg,benign,ISIC_0000243.jpg,0.975291664015179
malignant,ISIC_0000002.jpg,benign,ISIC_0000034.jpg,0.9756885250160662
malignant,ISIC_0000280.jpg,benign,ISIC_0000344.jpg,0.9762970121909064
malignant,ISIC_0011135.jpg,benign,ISIC_0000181.jpg,0.9770103380433592
malignant,ISIC_0000288.jpg,benign,ISIC_0010603.jpg,0.9772717225484278
malignant,ISIC_0001102.jpg,benign,ISIC_0000236.jpg,0.9776249060006365
malignant,ISIC_0000146.jpg,benign,ISIC_0000237.jpg,0.9776680681515374
malignant,ISIC_0000147.jpg,benign,ISIC_0000511.jpg,0.9780443892765734
malignant,ISIC_0010349.jpg,benign,ISIC_0000478.jpg,0.9788360584187608
malignant,ISIC_0001118.jpg,benign,ISIC_0011211.jpg,0.9792699190911125
malignant,ISIC_0000142.jpg,benign,ISIC_0010493.jpg,0.9793602039423267
malignant,ISIC_0010189.jpg,benign,ISIC_0000882.jpg,0.9798033496768962
malignant,ISIC_0000163.jpg,benign,ISIC_0000524.jpg,0.9799803210415937
malignant,ISIC_0011350.jpg,benign,ISIC_0000087.jpg,0.9805075856541782
malignant,ISIC_0000145.jpg,benign,ISIC_0000457.jpg,0.9806432314575747
malignant,ISIC_0011121.jpg,benign,ISIC_0010093.jpg,0.9810167536511879
malignant,ISIC_0010056.jpg,benign,ISIC_0008236.jpg,0.9816047442051532
malignant,ISIC_0000046.jpg,benign,ISIC_0000041.jpg,0.9816958168710066
malignant,ISIC_0000171.jpg,benign,ISIC_0000060.jpg,0.9817145432854091
malignant,ISIC_0000162.jpg,benign,ISIC_0000478.jpg,0.9817903201883253
malignant,ISIC_0000390.jpg,benign,ISIC_0010342.jpg,0.9828202569350732
malignant,ISIC_0010194.jpg,benign,ISIC_0008785.jpg,0.9830218230312139
malignant,ISIC_0000049.jpg,benign,ISIC_0000546.jpg,0.9831364762895861
malignant,ISIC_0000156.jpg,benign,ISIC_0000082.jpg,0.9836159908338856
malignant,ISIC_0000150.jpg,benign,ISIC_0000122.jpg,0.9836294503511923
malignant,ISIC_0000285.jpg,benign,ISIC_0000344.jpg,0.9853209982452373
malignant,ISIC_0000167.jpg,benign,ISIC_0000523.jpg,0.9854927935045255
malignant,ISIC_0000314.jpg,benign,ISIC_0000367.jpg,0.9854946826440445
malignant,ISIC_0000292.jpg,benign,ISIC_0000344.jpg,0.9857047208548869
malignant,ISIC_0011356.jpg,benign,ISIC_0010051.jpg,0.985825352636086
malignant,ISIC_0000521.jpg,benign,ISIC_0011212.jpg,0.9858864142454319
